Date,Log,Change,Close,Volume,Open,High,Low,Silver,SP500,DXY,US1Y,VIX,Oil,DFII10,T10YIE,USEPUINDXD,GPRD,GPRD_ACT,GPRD_THREAT
4/28/2017,0.001894089,0.19,1268.3,166210,1265.2,1269.9,1264.2,17.262,2384.2,99.05,1.07,10.81999969,49.46,0.37,1.92,62.79,126.36,116.98,142.6
5/1/2017,-0.010143521,-1.01,1255.5,197023,1269.6,1272.4,1254.9,16.842,2388.33,99.08,1.09,10.10999966,50.41,0.41,1.92,97.49,126.25,95.89,149.97
5/2/2017,0.00119403,0.12,1257,171411,1257.4,1258.8,1252.6,16.831,2391.17,98.98,1.08,10.59000015,49.31,0.41,1.88,89.58,126.74,103.38,143.71
5/3/2017,-0.006785099,-0.68,1248.5,245496,1257.8,1257.8,1236.4,16.546,2388.13,99.21,1.1,10.68000031,48.82,0.46,1.87,86.79,109.72,31.25,165.1
5/4/2017,-0.016067521,-1.59,1228.6,305881,1238.5,1241.7,1225.7,16.303,2389.52,98.8,1.11,10.46000004,47.53,0.5,1.86,184.47,95.95,127.54,60.79
5/5/2017,-0.001384647,-0.14,1226.9,257019,1228.5,1236,1226.2,16.274,2399.29,98.65,1.1,10.56999969,47.45,0.5,1.86,72.21,76.31,44.75,89.58
5/8/2017,0.000162999,0.02,1227.1,188318,1223.1,1236.9,1221,16.258,2399.38,99.06,1.12,9.770000458,46.61,0.53,1.86,113.15,72.8,48.39,90.81
5/9/2017,-0.009004645,-0.9,1216.1,240063,1226.6,1228.7,1214.3,16.067,2396.92,99.66,1.14,9.960000038,47.06,0.56,1.86,84.95,77.81,77.57,64.7
5/10/2017,0.002299796,0.23,1218.9,185804,1222.1,1225.8,1217.5,16.207,2399.63,99.67,1.13,10.21000004,48.09,0.56,1.85,67.32,124,117.73,127.66
5/11/2017,0.004338757,0.43,1224.2,230075,1219.2,1227.7,1216.9,16.265,2394.44,99.62,1.13,10.60000038,49.18,0.51,1.88,49.78,99.9,104.84,87.44
5/12/2017,0.002854931,0.29,1227.7,189500,1225,1231.6,1224.4,16.402,2390.9,99.25,1.11,10.39999962,49.08,0.49,1.84,129.4,78.99,49.22,98.52
5/15/2017,0.001871669,0.19,1230,182239,1228.3,1237.4,1226.8,16.603,2402.32,98.91,1.11,10.42000008,51.29,0.52,1.82,169.44,75.43,25.07,104.54
5/16/2017,0.005189762,0.52,1236.4,197131,1230.8,1239.1,1230,16.747,2400.67,98.11,1.11,10.64999962,51.21,0.51,1.82,118,74.92,64.02,71.2
5/17/2017,0.017875511,1.8,1258.7,365967,1237.2,1261.5,1236.3,16.906,2357.03,97.58,1.08,15.59000015,51.76,0.44,1.78,62.79,97.43,79.99,95.31
5/18/2017,-0.004698396,-0.47,1252.8,361421,1261.4,1265,1245.7,16.67,2365.72,97.88,1.09,14.65999985,51.71,0.43,1.8,89.48,97.73,102.56,76.99
5/19/2017,0.000638366,0.06,1253.6,210569,1246.8,1256.4,1246.1,16.796,2381.73,97.14,1.1,12.03999996,52.78,0.41,1.82,87.23,75.72,37.74,94.44
5/22/2017,0.006202803,0.62,1261.4,201829,1257.5,1262.6,1251.6,17.191,2394.02,96.98,1.12,10.93000031,53.35,0.43,1.82,83.62,143.48,37.31,228.25
5/23/2017,-0.004688316,-0.47,1255.5,269982,1260.4,1263.8,1250.5,17.139,2398.42,97.35,1.14,10.72000027,53.19,0.46,1.83,64.98,139.23,115.67,154.37
5/24/2017,-0.001913418,-0.19,1253.1,234075,1251.1,1258.8,1247.6,17.117,2404.39,97.24,1.18,10.02000046,53.29,0.45,1.81,76.1,181.95,224.07,133.5
5/25/2017,0.005332497,0.53,1259.8,62975,1261.6,1262.8,1256.9,17.193,2415.07,97.25,1.16,9.989999771,52.25,0.45,1.8,51.65,146.44,191.3,117.57
5/26/2017,0.009165677,0.92,1271.4,14102,1258.6,1272.7,1269.4,17.323,2415.82,97.44,1.17,9.81000042,50.84,0.44,1.81,62.91,218.07,289.86,172.7
5/30/2017,-0.004493327,-0.45,1265.7,275724,1270.1,1273.4,1261.8,17.427,2412.91,97.28,1.16,10.38000011,50.65,0.4,1.81,45.36,128.18,107.61,123.42
5/31/2017,0.007634526,0.77,1275.4,193527,1265.7,1276.8,1262,17.406,2411.8,96.92,1.17,10.40999985,49.4,0.4,1.81,168.16,157.74,213.42,93.69
6/1/2017,-0.004164217,-0.42,1270.1,174611,1271.6,1272.8,1263.7,17.281,2430.06,97.2,1.16,9.890000343,50.41,0.4,1.81,100.04,90.67,96.42,90.48
6/2/2017,0.007920678,0.8,1280.2,257594,1268,1282.2,1261.3,17.525,2439.07,96.72,1.16,9.75,48.46,0.36,1.79,61.36,88.57,47.09,117.84
6/5/2017,0.001950916,0.2,1282.7,134854,1282.6,1286,1280.2,17.581,2436.1,96.8,1.16,10.06999969,48.25,0.39,1.79,274.58,276.61,430.45,123.42
6/6/2017,0.011472105,1.15,1297.5,243052,1282.5,1298.8,1282.1,17.71,2429.33,96.64,1.16,10.44999981,48.11,0.37,1.77,85.3,227.28,339.87,179.54
6/7/2017,-0.003319569,-0.33,1293.2,212480,1297,1297.6,1285,17.62,2433.14,96.75,1.17,10.39000034,47.08,0.4,1.78,46.07,245.96,333.89,165.36
6/8/2017,-0.01065039,-1.06,1279.5,247460,1289.5,1291.5,1273.5,17.414,2433.79,96.92,1.19,10.15999985,46.3,0.41,1.78,33.16,182.93,236.59,164.45
6/9/2017,-0.006350721,-0.63,1271.4,212190,1283.5,1284.6,1266.7,17.223,2431.77,97.27,1.2,10.69999981,46.64,0.43,1.78,65.8,121.29,175.13,118.25
6/12/2017,-0.001968272,-0.2,1268.9,168475,1269.7,1272.4,1265.6,16.944,2429.39,97.14,1.19,11.46000004,47.18,0.46,1.75,98.63,144.55,156.11,150.25
6/13/2017,-0.000236453,-0.02,1268.6,171164,1267.7,1271,1260.5,16.767,2440.35,96.97,1.22,10.42000008,46.95,0.46,1.75,144.57,107.04,101.09,112.43
6/14/2017,0.005737882,0.58,1275.9,337298,1268.4,1284.2,1259,17.136,2437.92,96.94,1.2,10.64000034,45.47,0.44,1.71,48.72,77.4,72.01,94.39
6/15/2017,-0.016835015,-1.67,1254.6,238470,1262.7,1268.5,1252.7,16.716,2432.46,97.43,1.21,10.89999962,45.61,0.49,1.67,67.05,108.02,112.81,102.65
6/16/2017,0.001513281,0.15,1256.5,145249,1255.6,1258.6,1253.2,16.661,2433.15,97.16,1.21,10.38000011,45.7,0.49,1.67,80.07,105.62,86.15,127.75
6/19/2017,-0.007830018,-0.78,1246.7,174183,1255.8,1257.3,1244.3,16.502,2453.46,97.55,1.22,10.36999989,45.93,0.52,1.67,75.3,171.01,252.57,115.87
6/20/2017,-0.002570076,-0.26,1243.5,172002,1245.4,1249.4,1242.4,16.417,2437.03,97.76,1.22,10.85999966,43.98,0.5,1.66,93.24,204.2,237.5,160.36
6/21/2017,0.00184791,0.18,1245.8,160236,1243.9,1248.8,1241.7,16.374,2435.61,97.56,1.22,10.75,44.62,0.5,1.66,90.96,180.24,165.12,210.64
6/22/2017,0.002885542,0.29,1249.4,182170,1246.4,1256,1246.4,16.573,2434.5,97.59,1.22,10.47999954,44.46,0.46,1.69,93.79,210.32,219.21,206.69
6/23/2017,0.005587053,0.56,1256.4,153529,1250.9,1260,1250.6,16.707,2438.3,97.26,1.21,10.02000046,44.14,0.45,1.7,135.04,107.31,111.63,93.11
6/26/2017,-0.007991093,-0.8,1246.4,219105,1258.1,1259,1236.5,16.631,2439.07,97.43,1.2,9.899999619,44.09,0.43,1.71,44.92,128.39,89.6,149.47
6/27/2017,0.000401075,0.04,1246.9,204721,1245.2,1253.8,1241.8,16.651,2419.38,96.39,1.22,11.06000042,46.17,0.5,1.71,93.1,106.1,141.03,78.42
6/28/2017,0.001762821,0.18,1249.1,188119,1247.3,1255.7,1246.7,16.791,2440.69,96.01,1.21,10.02999973,46.45,0.49,1.73,95.31,110.05,120.68,82.36
6/29/2017,-0.002645398,-0.26,1245.8,260590,1249.6,1253.2,1239.7,16.654,2419.7,95.63,1.23,11.43999958,47.02,0.55,1.72,65.45,103.36,92.73,103.13
6/30/2017,-0.002813394,-0.28,1242.3,210097,1245.2,1248.2,1239,16.627,2423.41,95.63,1.24,11.18000031,47.08,0.58,1.73,111.89,102.6,77.93,113.76
7/3/2017,-0.018769594,-1.86,1219.2,26906,1220.1,1224.6,1220,16.092,2429.01,96.22,1.24,11.22000027,49.13,0.6,1.75,101.66,120.57,63.26,147.75
7/5/2017,0.002048425,0.21,1221.7,348799,1223,1228.4,1216.5,15.896,2432.54,96.29,1.24,11.06999969,47.58,0.58,1.75,57.04,208.9,95.2,287.86
7/6/2017,0.001308794,0.13,1223.3,185809,1226.5,1229.5,1221.8,15.983,2409.75,95.8,1.23,12.53999996,48.53,0.61,1.76,76.45,177.17,96.34,267.86
7/7/2017,-0.01117973,-1.11,1209.7,310483,1224.6,1228.1,1206.6,15.425,2425.18,96.01,1.22,11.18999958,46.47,0.66,1.73,160.41,115.72,67.3,152.36
7/10/2017,0.002889102,0.29,1213.2,233437,1212.1,1215,1204,15.629,2427.43,96.02,1.23,11.10999966,46.57,0.66,1.72,92.94,98,52.11,130.39
7/11/2017,0.001235636,0.12,1214.7,213121,1213.8,1217.1,1207.4,15.745,2425.53,95.67,1.2,10.89000034,46.68,0.62,1.75,85.23,112.5,62.31,135.13
7/12/2017,0.003615749,0.36,1219.1,254172,1216.5,1225.2,1212.5,15.887,2443.25,95.76,1.21,10.30000019,46.73,0.57,1.76,70.04,94.17,77.31,119.76
7/13/2017,-0.00147759,-0.15,1217.3,219900,1219.2,1223.6,1215.6,15.691,2447.83,95.73,1.23,9.899999619,47.65,0.58,1.77,73.54,55.38,50.19,58.61
7/14/2017,0.008344289,0.84,1227.5,258301,1216.4,1232.7,1214,15.933,2459.27,95.15,1.22,9.510000229,47.89,0.57,1.76,90.61,93.1,78.16,114.09
7/17/2017,0.005038203,0.51,1233.7,166096,1228.7,1235.4,1227.5,16.099,2459.14,95.13,1.22,9.819999695,47.66,0.54,1.77,92.6,114,93.59,144.97
7/18/2017,0.006624681,0.66,1241.9,245241,1233.3,1244.1,1232.2,16.268,2460.61,94.6,1.19,9.890000343,47.92,0.51,1.76,88.82,140.66,98.16,163.75
7/19/2017,8.05185E-05,0.01,1242,189980,1242,1243.5,1235.1,16.297,2473.83,94.78,1.23,9.789999962,48.34,0.51,1.76,51.42,67.03,33.41,92.9
7/20/2017,0.002814072,0.28,1245.5,263291,1240.6,1247.2,1234.6,16.345,2473.45,94.31,1.22,9.579999924,48.54,0.5,1.77,100.4,114.77,62.41,147.49
7/21/2017,0.012368001,1.24,1261,51035,1250.8,1262.1,1249.5,16.457,2472.54,93.86,1.22,9.359999657,47.47,0.48,1.76,73.36,80.1,84.56,70.53
7/24/2017,-0.000237935,-0.02,1260.7,61616,1261.4,1265.1,1258.1,16.443,2469.91,93.98,1.23,9.430000305,47.81,0.48,1.78,305.98,53.32,26.58,66.51
7/25/2017,-0.001746587,-0.17,1258.5,61360,1261.9,1264.2,1255.1,16.542,2477.13,94.05,1.24,9.430000305,49.19,0.52,1.81,162.68,100.2,70.51,117.63
7/26/2017,-0.00230699,-0.23,1255.6,92181,1256.2,1269.8,1249.4,16.459,2477.83,93.67,1.23,9.600000381,50.08,0.49,1.8,80.27,125.11,86.76,153.78
7/27/2017,0.008643644,0.87,1266.5,154412,1266.8,1271.3,1260.3,16.573,2475.42,93.86,1.22,10.10999966,50.67,0.49,1.83,40.48,107.2,128.25,98.06
7/28/2017,0.006924255,0.69,1275.3,241286,1265,1277,1263.2,16.695,2472.1,93.26,1.22,10.28999996,52,0.47,1.83,45.32,113.88,98.73,107.05
7/31/2017,-0.001490956,-0.15,1273.4,158464,1276.3,1277.3,1271.7,16.786,2470.3,92.86,1.23,10.26000023,51.99,0.48,1.82,80.96,170.75,149.8,204.46
8/1/2017,0.004700729,0.47,1279.4,206396,1275.6,1280.3,1268.4,16.764,2476.35,93.04,1.22,10.09000015,50.77,0.47,1.79,70.77,198.39,143.84,219.96
8/2/2017,-0.000781922,-0.08,1278.4,204629,1275.2,1279,1268.9,16.733,2477.57,92.84,1.24,10.27999973,52.09,0.48,1.79,57.38,145.29,57.94,193.3
8/3/2017,-0.003133816,-0.31,1274.4,198615,1272.6,1277,1262.9,16.63,2472.16,92.84,1.22,10.43999958,52.88,0.46,1.78,61,135.81,58.87,186.58
8/4/2017,-0.007719613,-0.77,1264.6,260834,1275.3,1276.5,1259.8,16.252,2476.83,93.54,1.23,10.02999973,52.48,0.47,1.8,63.9,95.55,52.92,123.6
8/7/2017,7.90733E-05,0.01,1264.7,120039,1264.3,1265.6,1261.3,16.251,2480.91,93.43,1.22,9.930000305,51.42,0.46,1.8,96.65,127.92,93.97,134.37
8/8/2017,-0.001661853,-0.17,1262.6,240864,1262.9,1271,1257.1,16.389,2474.92,93.65,1.24,10.96000004,52.18,0.46,1.83,56.87,169.71,112.79,219.52
8/9/2017,0.013139966,1.32,1279.3,280929,1266.1,1284.7,1265.9,16.863,2474.02,93.55,1.21,11.10999966,52.16,0.42,1.82,62.08,136.3,70.89,187.25
8/10/2017,0.008406681,0.84,1290.1,257651,1283.2,1293.8,1280.3,17.065,2438.21,93.4,1.22,16.04000092,52.59,0.4,1.8,66.59,215.32,110.08,330.54
8/11/2017,0.003018461,0.3,1294,259307,1292.5,1298.1,1286.7,17.07,2441.32,93.07,1.21,15.51000023,51.47,0.4,1.79,41.93,145.5,77.36,217.78
8/14/2017,-0.002785948,-0.28,1290.4,233106,1296.4,1296.4,1284.2,17.122,2465.84,93.41,1.23,12.32999992,51.29,0.45,1.77,88.94,202.68,189.43,200.14
8/15/2017,-0.008326572,-0.83,1279.7,278698,1287,1287.7,1272.7,16.714,2464.61,93.85,1.23,12.03999996,49.9,0.49,1.78,86.83,232.36,201.94,247.71
8/16/2017,0.002497465,0.25,1282.9,268454,1276.9,1289.5,1273.2,16.94,2468.11,93.54,1.24,11.73999977,50.39,0.45,1.78,47.71,159.37,102.14,198.78
8/17/2017,0.007377815,0.74,1292.4,316050,1290,1296,1286.4,17.053,2430.01,93.62,1.24,15.55000019,50.37,0.42,1.77,56.82,102.84,64.75,126.02
8/18/2017,-0.000619195,-0.06,1291.6,379352,1293.8,1306.9,1289.1,17,2425.55,93.43,1.24,14.26000023,50.96,0.43,1.76,60.34,138.91,159.79,106.63
8/21/2017,0.003940816,0.39,1296.7,254319,1289.1,1299.7,1286.2,17.015,2428.37,93.09,1.23,13.18999958,51.94,0.43,1.75,60.63,177.33,254.57,129.76
8/22/2017,-0.004405464,-0.44,1291,259806,1297.1,1298.1,1287,16.982,2452.51,93.55,1.24,11.35000038,52.29,0.45,1.77,74.28,250.01,311.54,228.68
8/23/2017,0.002861896,0.29,1294.7,226744,1290.4,1297,1287.9,17.126,2444.04,93.15,1.22,12.25,52.31,0.42,1.75,69.07,149.31,143.34,165.55
8/24/2017,-0.002087603,-0.21,1292,237998,1296,1296.8,1289.3,17.046,2438.97,93.28,1.23,12.22999954,51.73,0.44,1.75,42.9,95.29,33.53,139.82
8/25/2017,0.004556168,0.46,1297.9,350288,1291.3,1301.4,1281.3,17.132,2443.05,92.74,1.23,11.27999973,51.87,0.42,1.75,72.15,86.64,60.97,101.7
8/28/2017,0.013317203,1.34,1315.3,310489,1297.6,1317.8,1297,17.529,2444.24,92.21,1.24,11.31999969,51.87,0.41,1.75,80.49,126.38,92.84,132.75
8/29/2017,0.002733279,0.27,1318.9,444146,1320.5,1331.9,1310.6,17.516,2446.3,92.25,1.23,11.69999981,51.64,0.39,1.74,81.46,85.88,61.16,102.02
8/30/2017,-0.003646035,-0.36,1314.1,301091,1314.8,1319.3,1310.1,17.503,2457.59,92.88,1.23,11.22000027,51.91,0.39,1.76,42.02,142.65,94.8,184.51
8/31/2017,0.006144995,0.62,1322.2,359132,1314.1,1329,1302.3,17.575,2471.65,92.67,1.23,10.59000015,52.69,0.36,1.76,43.34,121.71,73.85,176.01
9/1/2017,0.006182633,0.62,1330.4,52922,1339.7,1343.5,1330.4,17.816,2476.55,92.81,1.24,10.13000011,53.15,0.37,1.79,57.53,133.69,138.22,107.05
9/5/2017,0.010542548,1.06,1344.5,546280,1339.8,1349.7,1331.1,17.941,2457.85,92.25,1.23,12.22999954,53.63,0.3,1.77,142.33,188.15,90.94,246.53
9/6/2017,-0.00409913,-0.41,1339,297521,1345,1347.7,1336.4,17.91,2465.54,92.29,1.24,11.63000011,54.48,0.32,1.78,198.18,202.49,113.87,267.68
9/7/2017,0.008403723,0.84,1350.3,354009,1339,1355.5,1337.2,18.116,2465.1,91.66,1.21,11.55000019,54.16,0.26,1.79,88.44,152.65,111.6,169.25
9/8/2017,0.000666297,0.07,1351.2,377234,1354,1362.4,1347.1,18.123,2461.43,91.35,1.22,12.11999989,54.55,0.25,1.81,68.98,132.7,107.79,163.47
9/11/2017,-0.011537588,-1.15,1335.7,292049,1341.5,1344.6,1330.6,17.902,2488.11,91.9,1.24,10.72999954,54.2,0.31,1.83,94.13,63.7,69.28,57.79
9/12/2017,-0.002248539,-0.22,1332.7,281134,1331.7,1336.3,1326.7,17.89,2496.48,91.88,1.27,10.57999992,55.06,0.33,1.84,59.02,125.11,86.76,144.74
9/13/2017,-0.003532909,-0.35,1328,298024,1336.2,1340.5,1324.5,17.867,2498.37,92.52,1.27,10.5,55.52,0.35,1.85,71.31,138.88,133.33,145.42
9/14/2017,0.000978437,0.1,1329.3,327600,1327.6,1334.9,1319.5,17.789,2495.62,92.12,1.28,10.43999958,56.76,0.35,1.85,120.33,84.8,31.7,114.59
9/15/2017,-0.003089096,-0.31,1325.2,313245,1333.7,1338.2,1323,17.701,2500.23,91.87,1.3,10.17000008,56.18,0.35,1.85,72.36,120.09,59.86,149.79
9/18/2017,-0.010925754,-1.09,1310.8,259701,1324,1324,1308.1,17.156,2503.87,92.05,1.3,10.14999962,55.5,0.36,1.87,68.55,172.78,118.79,217.98
9/19/2017,-0.00015259,-0.02,1310.6,268037,1310.5,1315.3,1308.7,17.279,2506.65,91.79,1.31,10.18000031,56.58,0.37,1.87,58.25,129.69,96.97,197.71
9/20/2017,0.00441569,0.44,1316.4,343639,1314.7,1319.8,1299.5,17.334,2508.24,92.51,1.32,9.779999733,57.2,0.43,1.85,52.37,163,125.8,218.61
9/21/2017,-0.016544495,-1.64,1294.8,388118,1304.8,1305,1291.2,17.018,2500.6,92.19,1.31,9.670000076,57.73,0.44,1.83,55.35,139.59,85.64,187.5
9/22/2017,0.002083093,0.21,1297.5,256421,1294.1,1301.9,1294.1,16.984,2502.22,92.17,1.3,9.590000153,58.16,0.42,1.84,63.09,107.49,77.93,130.01
9/25/2017,0.010732184,1.08,1311.5,357294,1301.5,1315.8,1291.7,17.147,2496.66,92.65,1.3,10.21000004,59.42,0.38,1.84,105.42,55.39,33.13,64.49
9/26/2017,-0.007500418,-0.75,1301.7,376702,1314.2,1317.1,1295,16.883,2496.84,92.97,1.31,10.17000008,59.77,0.4,1.84,58.14,133.39,210.55,157.14
9/27/2017,-0.010735766,-1.07,1287.8,364084,1297.3,1299.2,1284.1,16.827,2507.04,93.36,1.33,9.869999886,58.74,0.44,1.87,63.54,132.11,136.58,146.47
9/28/2017,0.000698622,0.07,1288.7,279916,1285.1,1291.6,1280.4,16.847,2510.06,93.08,1.31,9.550000191,58.8,0.44,1.87,103.05,150.35,116.04,153.25
9/29/2017,-0.003030894,-0.3,1284.8,280671,1290.1,1293.2,1278.2,16.676,2519.36,93.08,1.31,9.510000229,57.02,0.49,1.84,107.61,72.12,10.27,119.95
10/2/2017,-0.007029631,-0.7,1275.8,267375,1282.2,1282.8,1272,16.654,2529.12,93.56,1.31,9.449999809,55.67,0.51,1.83,75.31,148.88,176.25,147.01
10/3/2017,-0.000941029,-0.09,1274.6,202951,1273.1,1277.4,1271,16.65,2534.58,93.57,1.32,9.510000229,56.12,0.49,1.84,52.47,90.38,117.14,82.67
10/4/2017,0.001724544,0.17,1276.8,266333,1274.5,1285,1273.1,16.624,2537.74,93.46,1.33,9.630000114,56,0.48,1.85,48.06,108.68,95.34,115.67
10/5/2017,-0.002823531,-0.28,1273.2,217774,1277.5,1281.6,1268.5,16.638,2552.07,93.96,1.35,9.18999958,57.09,0.49,1.86,40.99,83.91,47.8,112.97
10/6/2017,0.001334328,0.13,1274.9,361565,1270.6,1279.2,1262.8,16.79,2549.33,93.8,1.35,9.649999619,55.5,0.5,1.87,85.68,151.48,79.48,212.14
10/9/2017,0.007890974,0.79,1285,195058,1278.6,1288,1277.7,16.971,2544.73,93.67,1.35,10.32999992,55.29,0.5,1.87,42.94,61.34,9.41,94.17
10/10/2017,0.006824906,0.68,1293.8,308402,1286.8,1296.7,1284.6,17.207,2550.64,93.29,1.42,10.07999992,56.62,0.47,1.88,74.46,95.96,83.18,97.14
10/11/2017,-0.003794483,-0.38,1288.9,258782,1290.7,1295.9,1286.8,17.133,2555.24,93.02,1.4,9.850000381,56.13,0.46,1.89,60.44,115.26,25.53,177.48
10/12/2017,0.005879185,0.59,1296.5,239955,1294.6,1299.8,1291.8,17.266,2550.93,93.06,1.41,9.909999847,56.13,0.44,1.89,37.61,85.93,85.66,92.89
10/13/2017,0.006228154,0.62,1304.6,290549,1296,1306.4,1292.9,17.411,2553.17,93.09,1.39,9.609999657,56.86,0.43,1.85,63.88,68.34,48.09,86.91
10/16/2017,-0.001227182,-0.12,1303,265876,1306,1308.4,1292.5,17.369,2557.64,93.31,1.42,9.909999847,57.49,0.46,1.84,98.42,111.01,115.1,118.16
10/17/2017,-0.012977163,-1.29,1286.2,328145,1297.2,1298.4,1283.2,17.041,2559.36,93.51,1.41,10.31000042,57.63,0.48,1.82,49.38,108.02,98.71,142.22
10/18/2017,-0.002491049,-0.25,1283,250218,1286.9,1290.8,1278.6,16.997,2561.26,93.36,1.42,10.06999969,58.05,0.5,1.84,100.11,118.03,189.79,88.65
10/19/2017,0.005441133,0.55,1290,345419,1282.8,1292.8,1277.6,17.255,2562.1,93.16,1.41,10.05000019,57.82,0.49,1.84,82.48,121.04,80.45,154.33
10/20/2017,-0.007391592,-0.74,1280.5,308883,1292,1292.9,1279.3,17.078,2575.21,93.7,1.43,9.970000267,57.89,0.52,1.87,62.32,72.26,45.5,88.55
10/23/2017,0.000312329,0.03,1280.9,276923,1281.5,1284.7,1273.6,17.075,2564.98,93.94,1.42,11.06999969,57.69,0.52,1.86,136.2,104.01,93.32,121.08
10/24/2017,-0.002031886,-0.2,1278.3,262004,1283.9,1285.3,1274.8,16.966,2569.13,93.77,1.43,11.15999985,57.84,0.55,1.87,37.25,110.13,52.7,139.19
10/25/2017,0.000547452,0.05,1279,368454,1278,1281.3,1272,16.925,2557.15,93.71,1.43,11.22999954,58.45,0.56,1.88,60.11,119.09,79.15,139.38
10/26/2017,-0.007376632,-0.73,1269.6,377535,1278.6,1283.8,1266.4,16.811,2560.4,94.61,1.43,11.30000019,58.75,0.57,1.89,114.37,83.76,25.05,125.36
10/27/2017,0.00173133,0.17,1271.8,352515,1268,1275.2,1263.8,16.752,2581.07,94.92,1.42,9.800000191,60.15,0.54,1.88,87.39,94.87,63.05,124.91
10/30/2017,0.004628367,0.46,1277.7,253987,1274.3,1279.9,1269.8,16.847,2572.83,94.56,1.42,10.5,60.65,0.5,1.87,64.62,97.43,87.42,89.12
10/31/2017,-0.005651063,-0.56,1270.5,264613,1277.6,1279.1,1268.3,16.693,2575.26,94.55,1.43,10.18000031,61.35,0.5,1.88,50.39,68.25,81.65,52.97
11/1/2017,0.005337951,0.54,1277.3,376514,1271.8,1281.9,1268.5,17.176,2579.36,94.81,1.46,10.19999981,60.98,0.49,1.88,66.7,75.86,58.82,77.1
11/2/2017,0.000626125,0.06,1278.1,374063,1275.2,1285.1,1274,17.137,2579.85,94.69,1.46,9.930000305,60.79,0.48,1.87,85.31,188.31,307.2,85.41
11/3/2017,-0.006987819,-0.7,1269.2,361591,1277.5,1281.2,1265.9,16.834,2587.84,94.94,1.49,9.140000343,61.42,0.48,1.86,103.89,88.23,63.97,93.37
11/6/2017,0.009722517,0.98,1281.6,340658,1270.7,1283.9,1266.4,17.235,2591.13,94.76,1.5,9.399999619,64.27,0.46,1.86,92.35,132.5,118.43,151.97
11/7/2017,-0.004535865,-0.45,1275.8,327931,1282.6,1282.8,1272.3,16.94,2590.64,94.91,1.49,9.890000343,64.36,0.44,1.88,100.93,113.53,72.76,148.35
11/8/2017,0.0061731,0.62,1283.7,346077,1276.4,1288.1,1276.1,17.138,2594.38,94.87,1.53,9.779999733,63.96,0.45,1.87,67.48,181.09,105.68,257.09
11/9/2017,0.00295582,0.3,1287.5,20559,1286,1287.7,1285.4,16.975,2584.62,94.44,1.53,10.5,64.49,0.46,1.87,65.11,109.61,72.85,135.02
11/10/2017,-0.010383823,-1.03,1274.2,342281,1286,1287.7,1273.6,16.871,2582.3,94.39,1.54,11.28999996,64.35,0.52,1.88,56.77,107.6,114.93,108.65
11/13/2017,0.003681803,0.37,1278.9,213187,1275.3,1279.9,1274.4,17.047,2584.84,94.49,1.55,11.5,62.94,0.52,1.88,134.97,83.04,101.19,69.05
11/14/2017,0.003122807,0.31,1282.9,342150,1278.9,1283.8,1269.7,17.073,2578.87,93.83,1.55,11.59000015,60.91,0.51,1.87,107.88,111.66,98.95,158.19
11/15/2017,-0.004061554,-0.41,1277.7,417251,1280.7,1290,1276.5,16.971,2564.62,93.81,1.55,13.13000011,61.25,0.48,1.85,58.1,71.93,95.61,66.45
11/16/2017,0.000391252,0.04,1278.2,268021,1278,1281.8,1274.9,17.072,2585.64,93.93,1.59,11.76000023,61.18,0.53,1.84,83.79,119.27,38.36,179.15
11/17/2017,0.014215488,1.43,1296.5,368094,1278.8,1297.5,1278.1,17.373,2578.85,93.66,1.6,11.43000031,61.34,0.49,1.86,98.62,49.27,22.67,81.94
11/20/2017,-0.016486881,-1.64,1275.3,399552,1294.1,1295.1,1274.1,16.842,2582.14,94.08,1.62,10.64999962,61.34,0.52,1.85,79.5,57.03,9.48,86.94
11/21/2017,0.005005877,0.5,1281.7,315463,1276.6,1284.5,1275.8,16.96,2599.03,93.95,1.62,9.729999542,62.28,0.52,1.84,199.49,144.84,121.1,194.25
11/22/2017,0.01171237,1.18,1296.8,5008,1296.1,1296.4,1293.7,17.216,2597.08,93.22,1.61,9.880000114,62.92,0.48,1.84,52.93,143.44,80.44,186.37
11/24/2017,-0.003863097,-0.39,1291.8,83375,1296.1,1297.6,1289.5,17.093,2602.42,92.78,1.61,9.670000076,63.58,0.5,1.84,34.88,74.13,92.37,61.64
11/27/2017,0.005481158,0.55,1298.9,143791,1292,1303.4,1290.7,17.119,2601.42,92.9,1.62,9.869999886,63.25,0.49,1.83,31.11,164.18,182.93,136.52
11/28/2017,0.000230938,0.02,1299.2,224246,1298.8,1301.3,1294.5,16.918,2627.04,93.27,1.61,10.02999973,63.56,0.5,1.84,206.63,101.45,17.59,154.05
11/29/2017,-0.010056556,-1,1286.2,370799,1298,1300.4,1285.1,16.561,2626.07,93.16,1.61,10.69999981,63.74,0.53,1.84,103.98,99.85,51.94,129.96
11/30/2017,-0.007413511,-0.74,1276.7,331729,1286.9,1288.4,1273.1,16.474,2647.58,93.05,1.62,11.27999973,63.53,0.56,1.86,101.48,111.56,42.78,171.26
12/1/2017,0.004376717,0.44,1282.3,421344,1277.9,1292.5,1274.2,16.388,2642.22,92.89,1.62,11.43000031,64.57,0.51,1.86,86.95,110.04,45.39,151.45
12/4/2017,-0.003593754,-0.36,1277.7,250246,1277.6,1280.5,1273.5,16.373,2639.44,93.19,1.66,11.68000031,63.45,0.5,1.87,101.07,64.41,64.21,68.86
